"3843","Unc13b"
"3844","Rusc2"
"3845","Tpm2"
"3846","Reck"
"3847","Npr2"
"3848","Melk"
"3849","Zcchc7"
"3850","Pax5"
"3851","1300002K09Rik"
"3852","Shb"
"3853","Tdrd7"
"3854","Frmpd1"
"3855","Dcaf10"
"3856","Hemgn"
"3857","Trim14"
"3858","Anks6"
"3859","Gabbr2"
"3860","Tmeff1"
"3861","Invs"
"3862","Grin3a"
"3863","Aldob"
"3864","C630028M04Rik"
"3865","Abca1"
"3866","Fktn"
"3867","Zfp462"
"3868","Tmem245"
"3869","Ptpn3"
"3870","Ikbkap"
"3871","Lpar1"
"3872","Svep1"
"3873","Musk"
"3874","Ptgr1"
"3875","Ptbp3"
"3876","Susd1"
"3877","E130308A19Rik"
"3878","AI314180"
"3879","Snx30"
"3880","Rgs3"
"3881","Slc31a1"
"3882","Whrn"
"3883","Zfp618"
"3884","6330416G13Rik"
"3885","Col27a1"
"3886","Pappa"
"3887","Brinp1"
"3888","Megf9"
"3889","Frmd3"
"3890","Kdm4c"
"3891","Mpdz"
"3892","Nfib"
"3893","Frem1"
"3894","Ccdc171"
"3895","Ttc39b"
"3896","Bnc2"
"3897","Sh3gl2"
"3898","Acer2"
"3899","Adamtsl1"
"3900","Fam154a"
"3901","Dennd4c"
"3902","Mllt3"
"3903","Focad"
"3904","Elavl2"
"3905","Ift74"
"3906","Caap1"
"3907","Tek"
"3908","Fggy"
"3909","Cyp2j13"
"3910","Gm12695"
"3911","Nfia"
"3912","Atg4c"
"3913","Dock7"
"3914","Ror1"
"3915","Alg6"
"3916","Ube2u"
"3917","Efcab7"
"3918","Cachd1"
"3919","Ak4"
"3920","Dnajc6"
"3921","Jak1"
"3922","Pde4b"
"3923","Mier1"
"3924","Gm12718"
"3925","Dab1"
"3926","1700024P16Rik"
"3927","Usp24"
"3928","Dhcr24"
"3929","Mroh7"
"3930","Ldlrad1"
"3931","Glis1"
"3932","Yipf1"
"3933","Lrp8"
"3934","Rab3b"
"3935","Zfyve9"
"3936","Zcchc11"
"3937","Zyg11b"
"3938","Eps15"
"3939","Faf1"
"3940","Osbpl9"
"3941","Elavl4"
"3942","Spata6"
"3943","Skint10"
"3944","Skint11"
"3945","Skint5"
"3946","Trabd2b"
"3947","Mknk1"
"3948","Pik3r3"
"3949","Faah"
"3950","Eif2b3"
"3951","Zswim5"
"3952","Ipp"
"3953","Kif2c"
"3954","Tesk2"
"3955","Ptprf"
"3956","St3gal3"
"3957","Eri3"
"3958","Ccdc30"
"3959","Wdr65"
"3960","Hivep3"
"3961","Scmh1"
"3962","Smap2"
"3963","Kcnq4"
"3964","Nt5c1a"
"3965","Macf1"
"3966","Bmp8a"
"3967","Grik3"
"3968","Epha10"
"3969","Gnl2"
"3970","Ncdn"
"3971","Ago3"
"3972","Csmd2"
"3973","Phc2"
"3974","Tmem54"
"3975","Zbtb8a"
"3976","C77080"
"3977","Txlna"
"3978","Pum1"
"3979","Sdc3"
"3980","Nkain1"
"3981","Epb4.1"
"3982","Mecr"
"3983","Gmeb1"
"3984","Ahdc1"
"3985","Fam76a"
"3986","Phactr4"
"3987","Eya3"
"3988","Rpa2"
"3989","Aim1l"
"3990","Wdtc1"
"3991","Arid1a"
"3992","Man1c1"
"3993","Rhd"
"3994","Runx3"
"3995","Slc30a2"
"3996","Myom3"
"3997","Ncmap"
"3998","Stpg1"
"3999","E2f2"
"4000","Fuca1"
"4001","Rpl11"
"4002","Ephb2"
"4003","Kdm1a"
"4004","Eif4g3"
"4005","Kif17"
"4006","Ece1"
"4007","Alpl"
"4008","Usp48"
"4009","Hspg2"
"4010","Htr6"
"4011","Capzb"
"4012","Iffo2"
"4013","Igsf21"
"4014","Fbxo42"
"4015","Crocc"
"4016","Arhgef10l"
"4017","Padi4"
"4018","Ddi2"
"4019","Kazn"
"4020","Tmem51"
"4021","Fhad1"
"4022","Prdm2"
"4023","Gm13212"
"4024","Vps13d"
"4025","Tnfrsf1b"
"4026","1700095A21Rik"
"4027","Gm13247"
"4028","Gm13152"
"4029","Ptchd2"
"4030","Mtor"
"4031","Draxin"
"4032","Ctnnbip1"
"4033","Kif1b"
"4034","Pik3cd"
"4035","Ube4b"
"4036","Pgd"
"4037","Pex14"
"4038","Rere"
"4039","Errfi1"
"4040","Camta1"
"4041","Kcnab2"
"4042","Icmt"
"4043","Prdm16"
"4044","Tnfrsf14"
"4045","Megf6"
"4046","Nadk"
"4047","Prkcz"
"4048","Ssu72"
"4049","2210414B05Rik"
"4050","Tgs1"
"4051","Tmem68"
"4052","Lyn"
"4053","6330407A03Rik"
"4054","Mos"
"4055","Rps20"
"4056","Chchd7"
"4057","Sdr16c5"
"4058","Penk"
"4059","Gm11780"
"4060","Impad1"
"4061","Ubxn2b"
"4062","Cyp7a1"
"4063","Sdcbp"
"4064","8430436N08Rik"
"4065","Car8"
"4066","Rab2a"
"4067","4930412C18Rik"
"4068","Gdf6"
"4069","4930448K20Rik"
"4070","Plekhf2"
"4071","Ndufaf6"
"4072","Mir684-2"
"4073","Ints8"
"4074","Trp53inp1"
"4075","Ccne2"
"4076","Esrp1"
"4077","Fsbp"
"4078","Rad54b"
"4079","Gem"
"4080","Pdp1"
"4081","1700123M08Rik"
"4082","Fam92a"
"4083","Rbm12b1"
"4084","Rbm12b2"
"4085","Tmem55a"
"4086","Tmem64"
"4087","Decr1"
"4088","Calb1"
"4089","Osgin2"
"4090","Ripk2"
"4091","Rmdn1"
"4092","Atp6v0d2"
"4093","Slc7a13"
"4094","Ttpa"
"4095","Prdm13"
"4096","Usp45"
"4097","4930528A17Rik"
"4098","Pnisr"
"4099","Faxc"
"4100","Pou3f2"
"4101","Gpr63"
"4102","Fhl5"
"4103","Ufl1"
"4104","Bach2os"
"4105","Lyrm2"
"4106","Rragd"
"4107","Ube2j1"
"4108","Gabrr2"
"4109","Pnrc1"
"4110","Pm20d2"
"4111","Srsf12"
"4112","Mir8118"
"4113","Spaca1"
"4114","Akirin2"
"4115","Slc35a1"
"4116","Rars2"
"4117","1700003M02Rik"
"4118","Smim8"
"4119","Cga"
"4120","3110043O21Rik"
"4121","Ifnk"
"4122","1700009N14Rik"
"4123","Aco1"
"4124","Topors"
"4125","4930509K18Rik"
"4126","Ndufb6"
"4127","Toporsos"
"4128","Tmem215"
"4129","Mir207"
"4130","Dnaja1"
"4131","Aptx"
"4132","Smu1"
"4133","Gm6297"
"4134","B4galt1"
"4135","Chmp5"
"4136","Mir3094"
"4137","Spink4"
"4138","Bag1"
"4139","Aqp7"
"4140","Nol6"
"4141","Aqp3"
"4142","Ubap2"
"4143","Ubap1"
"4144","Dcaf12"
"4145","1110017D15Rik"
"4146","Fam219aos"
"4147","AI464131"
"4148","Nudt2"
"4149","Enho"
"4150","Dnaic1"
"4151","Dctn3"
"4152","Ccl27a"
"4153","Sigmar1"
"4154","Arid3c"
"4155","Il11ra1"
"4156","Rpp25l"
"4157","Galt"
"4158","Ccl19.1"
"4159","Dnajb5"
"4160","BC049635"
"4161","1700022I11Rik"
"4162","N28178"
"4163","Fancg"
"4164","Fam214b"
"4165","Stoml2"
"4166","Pigo"
"4167","Atp8b5"
"4168","Tesk1"
"4169","Sit1"
"4170","Ccdc107"
"4171","Fam166b"
"4172","Rmrp"
"4173","Cd72"
"4174","Car9"
"4175","Arhgef39"
"4176","Creb3"
"4177","Rgp1"
"4178","Tln1"
"4179","Gba2"
"4180","Hint2"
"4181","Tmem8b"
"4182","Olfr71"
"4183","Hrct1"
"4184","Fam221b"
"4185","Spag8"
"4186","5430416O09Rik"
"4187","A630077J23Rik"
"4188","Olfr157"
"4189","Olfr155"
"4190","Olfr156"
"4191","Clta"
"4192","Glipr2"
"4193","Gm12504"
"4194","Rnf38"
"4195","Mir5106"
"4196","5730488B01Rik"
"4197","Grhpr"
"4198","Zbtb5"
"4199","Fbxo10"
"4200","Polr1e"
"4201","Tomm5"
"4202","Trmt10b"
"4203","Exosc3"
"4204","Frmpd1os"
"4205","Slc25a51"
"4206","Gm829"
"4207","Aldh1b1"
"4208","Igfbpl1"
"4209","Gm12409"
"4210","E230008N13Rik"
"4211","Tmod1"
"4212","Ncbp1"
"4213","Xpa"
"4214","5830415F09Rik"
"4215","Anp32b"
"4216","Nans"
"4217","Coro2a"
"4218","Tbc1d2"
"4219","Galnt12"
"4220","Col15a1"
"4221","Tgfbr1"
"4222","Alg2"
"4223","Sec61b"
"4224","Nr4a3"
"4225","Stx17"
"4226","Tex10"
"4227","Msantd3"
"4228","Murc"
"4229","Acnat2"
"4230","Mrpl50"
"4231","Baat"
"4232","Acnat1"
"4233","Zfp189"
"4234","Rnf20"
"4235","Tmem246"
"4236","Ppp3r2"
"4237","Smc2"
"4238","Smc2os"
"4239","Nipsnap3b"
"4240","AI427809"
"4241","Fsd1l"
"4242","Tal2"
"4243","Tmem38b"
"4244","Rad23b"
"4245","Klf4"
"4246","Actl7a"
"4247","Actl7b"
"4248","Ctnnal1"
"4249","Fam206a"
"4250","Frrs1l"
"4251","Epb4.1l4b"
"4252","Gm12530"
"4253","1700042G15Rik"
"4254","Akap2"
"4255","D630039A03Rik"
"4256","Txndc8"
"4257","Txn1"
"4258","Olfr267"
"4259","Zkscan16"
"4260","Dnajc25"
"4261","Gng10"
"4262","Ugcg"
"4263","LOC101055769"
"4264","Hsdl2"
"4265","Inip"
"4266","Mup6"
"4267","Slc46a2"
"4268","Mup8"
"4269","Mup9"
"4270","Mup1"
"4271","Mup3"
"4272","Zfp37"
"4273","Fkbp15"
"4274","Slc31a2"
"4275","Cdc26"
"4276","Prpf4"
"4277","Alad"
"4278","Bspry"
"4279","Wdr31"
"4280","Hdhd3"
"4281","Rnf183"
"4282","4933430I17Rik"
"4283","Pole3"
"4284","Kif12"
"4285","Ambp"
"4286","Mir455"
"4287","Orm1"
"4288","Orm3"
"4289","Akna"
"4290","Atp6v1g1"
"4291","Gm11213"
"4292","1700018C11Rik"
"4293","Tnfsf15"
"4294","Tnfsf8"
"4295","Trim32"
"4296","Tlr4"
"4297","Tle1"
"4298","C630043F03Rik"
"4299","Aldoart1"
"4300","Rasef"
"4301","2310002L09Rik"
"4302","Tmem261"
"4303","Tyrp1"
"4304","Lurap1l"
"4305","Gm5860"
"4306","Cer1"
"4307","Gm11413"
"4308","Psip1"
"4309","Snapc3"
"4310","Haus6"
"4311","Scarna8"
"4312","Rraga"
"4313","Plin2"
"4314","Rps6"
"4315","Mir491"
"4316","Ptplad2"
"4317","Ifnb1"
"4318","Klhl9"
"4319","Gm13288"
"4320","Ifnz"
"4321","Gm13275.1"
"4322","Ifna11"
"4323","Gm13285+Gm13287"
"4324","Mtap"
"4325","Cdkn2a"
"4326","Cdkn2b"
"4327","Dmrta1"
"4328","Zfp352"
"4329","Gm12633"
"4330","Tusc1"
"4331","Gm12657"
"4332","Plaa"
"4333","Lrrc19"
"4334","Mir872"
"4335","Eqtn"
"4336","Mysm1"
"4337","Jun"
"4338","Hook1"
"4339","Cyp2j12"
"4340","Cyp2j6"
"4341","Cyp2j9"
"4342","Cyp2j5"
"4343","E130114P18Rik"
"4344","Tm2d1"
"4345","L1td1"
"4346","Kank4"
"4347","Kank4os"
"4348","Usp1"
"4349","Angptl3"
"4350","Foxd3"
"4351","Itgb3bp"
"4352","Pgm2"
"4353","Raver2"
"4354","0610043K17Rik"
"4355","E130102H24Rik"
"4356","Leprot"
"4357","Lepr"
"4358","BB031773"
"4359","Tctex1d1"
"4360","Gm12709"
"4361","Wdr78"
"4362","Slc35d1"
"4363","4930456L15Rik"
"4364","Oma1"
"4365","C8b"
"4366","Prkaa2"
"4367","Ppap2b"
"4368","Pcsk9"
"4369","Pars2"
"4370","BC055111"
"4371","Ttc4"
"4372","Ttc22"
"4373","Fam151a"
"4374","Acot11"
"4375","Cyb5rl"
"4376","Mrpl37"
"4377","Tceanc2"
"4378","Cdcp2"
"4379","Tmem59"
"4380","Hspb11"
"4381","Lrrc42"
"4382","Ndc1"
"4383","Dmrtb1"
"4384","0610037L13Rik"
"4385","Magoh"
"4386","Cpt2"
"4387","Podn"
"4388","Scp2"
"4389","Echdc2"
"4390","Zyg11a"
"4391","Coa7"
"4392","Fam159a"
"4393","Gpx7"
"4394","Orc1"
"4395","Prpf38a"
"4396","Cc2d1b"
"4397","3110021N24Rik"
"4398","Txndc12"
"4399","Kti12"
"4400","Btf3l4"
"4401","Mir761"
"4402","8030443G20Rik"
"4403","Calr4"
"4404","Ttc39a"
"4405","Rnf11"
"4406","Cdkn2c"
"4407","Dmrta2"
"4408","Bend5"
"4409","Slc5a9"
"4410","Skint7"
"4411","Skint1"
"4412","Skint4"
"4413","Skint3"
"4414","Skint2"
"4415","Gm12830"
"4416","Foxe3"
"4417","Foxd2"
"4418","Foxd2os"
"4419","Tal1"
"4420","Stil"
"4421","Cmpk1"
"4422","Pdzk1ip1"
"4423","Cyp4x1"
"4424","Cyp4a29"
"4425","Cyp4a12a"
"4426","Cyp4a30b"
"4427","Cyp4a12b"
"4428","Cyp4a31"
"4429","Cyp4a14"
"4430","Cyp4b1"
"4431","Mob3c"
"4432","Tex38"
"4433","Atpaf1"
"4434","Efcab14"
"4435","Kncn"
"4436","Dmbx1"
"4437","Nsun4"
"4438","Lrrc41"
"4439","Uqcrh"
"4440","Rad54l"
"4441","1700042G07Rik"
"4442","Pomgnt1"
"4443","Lurap1"
"4444","Tspan1"
"4445","C530005A16Rik"
"4446","Nasp"
"4447","Ccdc17"
"4448","Akr1a1"
"4449","Gpbp1l1"
"4450","Tmem69"
"4451","Prdx1"
"4452","Ccdc163"
"4453","Mmachc"
"4454","AV051173"
"4455","Hpdl"
"4456","Toe1"
"4457","Mutyh"
"4458","Hectd3"
"4459","Urod"
"4460","Rps8"
"4461","Btbd19"
"4462","Snord55"
"4463","Tctex1d4"
"4464","Plk3"
"4465","Snord38a"
"4466","Ptch2"
"4467","Tmem53"
"4468","Gm1661"
"4469","Dmap1"
"4470","Artn"
"4471","Dph2"
"4472","B4galt2"
"4473","Ccdc24"
"4474","Slc6a9"
"4475","Atp6v0b"
"4476","Ipo13"
"4477","Kdm4a"
"4478","Mir7226"
"4479","Hyi"
"4480","Elovl1"
"4481","Szt2"
"4482","Mpl"
"4483","Cdc20"
"4484","Med8"
"4485","Tmem125"
"4486","2610528J11Rik"
"4487","D4Ertd617e"
"4488","Olfr1341"
"4489","Ebna1bp2"
"4490","Olfr1335"
"4491","Olfr1331"
"4492","Olfr1330"
"4493","Lao1"
"4494","Slc2a1"
"4495","4930538K18Rik"
"4496","Ccdc23"
"4497","Zfp691"
"4498","Cldn19"
"4499","Lepre1"
"4500","Ermap"
"4501","AU022252"
"4502","Ppih"
"4503","Ybx1"
"4504","Rimkla"
"4505","Ppcs"
"4506","Zmynd12"
"4507","Foxj3"
"4508","Edn2"
"4509","Foxo6"
"4510","Ctps"
"4511","Slfnl1"
"4512","Gm8439"
"4513","Cited4"
"4514","Nfyc"
"4515","Exo5"
"4516","Zfp69"
"4517","Rims3"
"4518","Mir7015"
"4519","Col9a2"
"4520","Zmpste24"
"4521","Rlf"
"4522","Gm12886"
"4523","Gm12887"
"4524","Cap1"
"4525","Ppt1"
"4526","Mycl"
"4527","Mfsd2a"
"4528","Trit1"
"4529","Oxct2b"
"4530","Bmp8b"
"4531","Ppie"
"4532","Hpcal4"
"4533","Pabpc4"
"4534","Oxct2a"
"4535","Heyl"
"4536","D830031N03Rik"
"4537","Ndufs5"
"4538","Mir6398"
"4539","Rhbdl2"
"4540","Akirin1"
"4541","Rragc"
"4542","Mycbp"
"4543","1700057H15Rik"
"4544","4933407E24Rik"
"4545","Utp11l"
"4546","Sf3a3"
"4547","Pou3f1"
"4548","Mir698"
"4549","Mir697"
"4550","Fhl3"
"4551","Yrdc"
"4552","1110065P20Rik"
"4553","Mtf1"
"4554","Maneal"
"4555","Cdca8"
"4556","Rspo1"
"4557","9930104L06Rik"
"4558","Snip1"
"4559","Dnali1"
"4560","Meaf6"
"4561","Zc3h12a"
"4562","2610028E06Rik"
"4563","Csf3r"
"4564","Oscp1"
"4565","Mrps15"
"4566","Lsm10"
"4567","Sh3d21"
"4568","Stk40"
"4569","Eva1b"
"4570","Thrap3"
"4571","Tekt2"
"4572","Trappc3"
"4573","Adprhl2"
"4574","Map7d1"
"4575","Col8a2"
"4576","Ago1"
"4577","Ago4"
"4578","5730409E04Rik"
"4579","Clspn"
"4580","Mir7119"
"4581","Tfap2e"
"4582","Psmb2"
"4583","AU040320"
"4584","Zmym1"
"4585","Zmym6"
"4586","Sfpq"
"4587","Gm12942"
"4588","Smim12"
"4589","Dlgap3"
"4590","Gja4"
"4591","Gjb3"
"4592","Gjb4"
"4593","Gjb5"
"4594","CK137956"
"4595","Csmd2os"
"4596","Hmgb4"
"4597","Tlr12"
"4598","Zscan20"
"4599","A3galt2"
"4600","Zfp362"
"4601","Trim62"
"4602","Azin2"
"4603","Ak2"
"4604","Rnf19b"
"4605","Hpca"
"4606","Fndc5"
"4607","S100pbp"
"4608","Yars"
"4609","Rbbp4"
"4610","Zbtb8os"
"4611","Sync"
"4612","Bsdc1"
"4613","Tssk3"
"4614","Fam229a"
"4615","Zbtb8b"
"4616","Ccdc28b"
"4617","Fam167b"
"4618","Lck"
"4619","Iqcc"
"4620","Eif3i"
"4621","Marcksl1"
"4622","Dcdc2b"
"4623","Hdac1"
"4624","Tmem234"
"4625","Kpna6"
"4626","Tmem39b"
"4627","Khdrbs1"
"4628","Mir7016"
"4629","Ptp4a2"
"4630","Bai2"
"4631","1700003M07Rik"
"4632","E330017L17Rik"
"4633","Hcrtr1"
"4634","Pef1"
"4635","Col16a1"
"4636","Tinagl1"
"4637","Serinc2"
"4638","Fabp3"
"4639","Zcchc17"
"4640","Snrnp40"
"4641","Laptm5"
"4642","Matn1"
"4643","Ptpru"
"4644","Srsf4"
"4645","Tmem200b"
"4646","Gm12992"
"4647","Rps15a-ps4"
"4648","Ythdf2"
"4649","Snora16a"
"4650","Snhg12"
"4651","Snhg3"
"4652","Rcc1"
"4653","Trnau1ap"
"4654","Taf12"
"4655","Snora44"
"4656","Snora61"
"4657","Rab42"
"4658","Snord99"
"4659","Rnu11"
"4660","Med18"
"4661","Sesn2"
"4662","Dnajc8"
"4663","Atpif1"
"4664","Ptafr"
"4665","Smpdl3b"
"4666","Xkr8"
"4667","Stx12"
"4668","Themis2"
"4669","Ppp1r8"
"4670","Fgr"
"4671","Tmem222"
"4672","Gpr3"
"4673","Map3k6"
"4674","Cd164l2"
"4675","Sytl1"
"4676","Mir7017"
"4677","Slc9a1"
"4678","Trnp1"
"4679","Kdf1"
"4680","Nudc"
"4681","Fam46b"
"4682","Sfn"
"4683","Pigv"
"4684","Gpatch3"
"4685","Zdhhc18"
"4686","Gpn2"
"4687","Mir7227"
"4688","Rps6ka1"
"4689","Dhdds"
"4690","Lin28a"
"4691","Hmgn2"
"4692","Cd52"
"4693","Cep85"
"4694","Gm7534"
"4695","Ubxn11"
"4696","Sh3bgrl3"
"4697","Zfp593"
"4698","Pdik1l"
"4699","Trim63"
"4700","Grrp1"
"4701","Cnksr1"
"4702","E130218I03Rik"
"4703","Pafah2"
"4704","Stmn1"
"4705","1700021N21Rik"
"4706","Extl1"
"4707","Clhc1"
"4708","Mtfr1l"
"4709","Paqr7"
"4710","Sepn1"
"4711","Ldlrap1"
"4712","Tmem57"
"4713","Syf2"
"4714","Rsrp1"
"4715","Tmem50a"
"4716","Srrm1"
"4717","Rcan3"
"4718","Nipal3"
"4719","Grhl3"
"4720","Ifnlr1"
"4721","Il22ra1"
"4722","Srsf10"
"4723","Pnrc2"
"4724","Hmgcl"
"4725","Lypla2"
"4726","Gale"
"4727","Pithd1"
"4728","Tceb3"
"4729","Id3"
"4730","Tcea3"
"4731","Zfp46"
"4732","Asap3"
"4733","Htr1d"
"4734","Luzp1"
"4735","Lactbl1"
"4736","C1qa"
"4737","C1qc"
"4738","Epha8"
"4739","C1qb"
"4740","Zbtb40"
"4741","Gm13003"
"4742","Wnt4"
"4743","Cdc42"
"4744","1700013G24Rik"
"4745","Gm13011"
"4746","Ldlrad2"
"4747","Rap1gap"
"4748","Hp1bp3"
"4749","Sh2d5"
"4750","Mir6399"
"4751","Pink1"
"4752","Ddost"
"4753","Cda"
"4754","Mir7019"
"4755","Mul1"
"4756","Camk2n1"
"4757","Vwa5b1"
"4758","Pla2g2d"
"4759","Ubxn10"
"4760","Pla2g2f"
"4761","Pla2g2c"
"4762","Otud3"
"4763","Tmco4"
"4764","Minos1"
"4765","Nbl1"
"4766","Gm16287"
"4767","Akr7a5"
"4768","Pqlc2"
"4769","Emc1"
"4770","Mrto4"
"4771","Aldh4a1"
"4772","Mir7020"
"4773","Pax7"
"4774","Klhdc7a"
"4775","4933427I22Rik"
"4776","Padi6"
"4777","Rcc2"
"4778","Padi1"
"4779","Padi3"
"4780","Sdhb"
"4781","Gm13031"
"4782","Mfap2"
"4783","Padi2"
"4784","Atp13a2"
"4785","Spata21"
"4786","Szrd1"
"4787","Necap2"
"4788","Rsg1"
"4789","Arhgef19"
"4790","Clcnka"
"4791","Fam131c"
"4792","Clcnkb"
"4793","Epha2"
"4794","Hspb7"
"4795","B330016D10Rik"
"4796","Zbtb17"
"4797","Gm694"
"4798","Spen"
"4799","Tmem82"
"4800","Rsc1a1"
"4801","Fblim1"
"4802","Plekhm2"
"4803","Slc25a34"
"4804","Dnajc16"
"4805","Agmat"
"4806","Casp9"
"4807","Ctrc"
"4808","Efhd2"
"4809","Fhad1os1"
"4810","Tmem51os1"
"4811","Mir7021"
"4812","Pdpn"
"4813","Lrrc38"
"4814","Pramef8"
"4815","Oog4"
"4816","Pramel1"
"4817","BC080695"
"4818","Gm13083"
"4819","Pramef6"
"4820","Gm13023"
"4821","Gm13084"
"4822","Pramef17"
"4823","C87977"
"4824","Oog2"
"4825","Gm13125"
"4826","Pramef12"
"4827","Gm436"
"4828","Gm438"
"4829","Dhrs3"
"4830","Tnfrsf8"
"4831","Smarca5-ps"
"4832","Gm13242"
"4833","Znf41-ps"
"4834","Gm13238"
"4835","Gm13034"
"4836","Zfp600"
"4837","Gm13251"
"4838","Rex2"
"4839","4933438K21Rik"
"4840","Gm13154"
"4841","Zfp534"
"4842","2610305D13Rik"
"4843","Gm13157"
"4844","Zfp933"
"4845","Rps19-ps3"
"4846","Miip"
"4847","Mfn2"
"4848","Plod1"
"4849","2510039O18Rik"
"4850","Fv1"
"4851","Nppa"
"4852","Agtrap"
"4853","Clcn6"
"4854","Mthfr"
"4855","Nppb"
"4856","Fbxo44"
"4857","Mad2l2"
"4858","Fbxo6"
"4859","Fbxo2"
"4860","Mir7022"
"4861","Angptl7"
"4862","Ubiad1"
"4863","Exosc10"
"4864","Tardbp"
"4865","Masp2"
"4866","Srm"
"4867","Gm572"
"4868","Dffa"
"4869","Cort"
"4870","Apitd1"
"4871","Lzic"
"4872","Nmnat1"
"4873","Clstn1"
"4874","Mir7023"
"4875","Slc25a33"
"4876","Tmem201"
"4877","H6pd"
"4878","Gpr157"
"4879","Car6"
"4880","Slc2a7"
"4881","Slc2a5"
"4882","Eno1"
"4883","Slc45a1"
"4884","1700045H11Rik"
"4885","Tnfrsf9"
"4886","Park7"
"4887","Per3"
"4888","Vamp3"
"4889","Uts2"
"4890","Dnajc11"
"4891","Tas1r1"
"4892","Klhl21"
"4893","Zbtb48"
"4894","Phf13"
"4895","Thap3"
"4896","Hes2"
"4897","Espn"
"4898","Tnfrsf25"
"4899","Plekhg5"
"4900","Acot7"
"4901","Gpr153"
"4902","Rpl22"
"4903","Chd5"
"4904","Rnf207"
"4905","Nphp4"
"4906","Ajap1"
"4907","A430005L14Rik"
"4908","Cep104"
"4909","Dffb"
"4910","Trp73"
"4911","Lrrc47"
"4912","Ccdc27"
"4913","Smim1"
"4914","Wdr8"
"4915","Tprgl"
"4916","Arhgef16"
"4917","5930403L14Rik"
"4918","Fam213b"
"4919","Ttc34"
"4920","Mmel1"
"4921","Plch2"
"4922","Hes5"
"4923","Pank4"
"4924","Pex10"
"4925","Morn1"
"4926","Rer1"
"4927","2610002J02Rik"
"4928","2010015L04Rik"
"4929","Gabrd"
"4930","5830444B04Rik"
"4931","Tmem52"
"4932","Gnb1"
"4933","Mib2"
"4934","B930041F14Rik"
"4935","Cdk11b"
"4936","Mmp23"
"4937","Gm16023"
"4938","Slc35e2"
"4939","Atad3a"
"4940","Mxra8"
"4941","Tmem240"
"4942","Ccnl2"
"4943","Aurkaip1"
"4944","Atad3aos"
"4945","Vwa1"
"4946","Mrpl20"
"4947","Tmem88b"
"4948","Acap3"
"4949","Ube2j2"
"4950","Cpsf3l"
"4951","Dvl1"
"4952","Tas1r3"
"4953","Fam132a"
"4954","Gltpd1"
"4955","Pusl1"
"4956","B3galt6"
"4957","Tnfrsf18"
"4958","Tnfrsf4"
"4959","Ttll10"
"4960","Sdf4"
"4961","Gm10560"
"4962","Rnf223"
"4963","9430015G10Rik"
"4964","Agrn"
"4965","Isg15"
"4966","AW011738"
"4967","Plekhn1"
"4968","Klhl17"
"4969","Perm1"
"4970","Samd11"
"4971","Gtf2ird2"
"4972","Ksr2"
"4973","Naaa"
"4974","Coq2"
"4975","Mmd2"
"4976","Zfp804b"
"4977","Mterf1b"
"4978","Cdk14"
"4979","Pclo"
"4980","9330182L06Rik"
"4981","Sema3d"
"4982","Klhl7"
"4983","Cd36"
"4984","Mir3471-1"
"4985","Magi2"
"4986","Lhfpl3"
"4987","Reln"
"4988","Zfp512"
"4989","Otof"
"4990","Dpp6"
"4991","Lmbr1"
"4992","Add1"
"4993","Clnk"
"4994","Prom1"
"4995","Slit2"
"4996","Kcnip4"
"4997","Ccdc149"
"4998","Rbm47"
"4999","Fam114a1"
"5000","Rell1"
"5001","Scfd2"
"5002","Grxcr1"
"5003","Corin"
"5004","Lphn3"
"5005","Exoc1"
"5006","Slc4a4"
"5007","A930011G23Rik"
"5008","1700007G11Rik"
"5009","4930467D21Rik"
"5010","Fras1"
"5011","Arhgap24"
"5012","Aff1"
"5013","Zfp326"
"5014","Zfp951"
"5015","Ttc28"
"5016","Plcxd1"
"5017","Triap1"
"5018","Sgsm1"
"5019","Dnah10"
"5020","P2rx7"
"5021","Tpcn1"
"5022","Acad10"
"5023","Rsrc2"
"5024","Tmem132d"
"5025","Asl"
"5026","Wbscr17"
"5027","Auts2"
"5028","Cux1"
"5029","Chst12"
"5030","Ephb4"
"5031","Sdk1"
"5032","Cyth3"
"5033","Katnal1"
"5034","Akap9"
"5035","Cdk6"
"5036","Ankib1"
"5037","Tmbim7"
"5038","A330021E22Rik"
"5039","Cldn12"
"5040","Adam22"
"5041","Abcb4"
"5042","Rundc3b"
"5043","Grm3"
"5044","Sema3a"
"5045","Sema3e"
"5046","Cacna2d1"
"5047","Sema3c"
"5048","Gnai1"
"5049","Phtf2"
"5050","Gsap"
"5051","Ccdc146"
"5052","Dnajc2"
"5053","Fbxl13"
"5054","Orc5"
"5055","Fam126a"
"5056","Kmt2e"
"5057","Srpk2"
"5058","Prkag2"
"5059","Gbx1"
"5060","Nos3"
"5061","Prkag2os1"
"5062","Gm21671"
"5063","Kmt2c"
"5064","Gm10471"
"5065","Xrcc2"
"5066","Actr3b"
"5067","Paxip1"
"5068","Dnajb6"
"5069","Hadha"
"5070","Ube3c"
"5071","Il6"
"5072","Snx17"
"5073","Cad"
"5074","Cib4"
"5075","Gckr"
"5076","Cenpa"
"5077","Mir6369.1"
"5078","Bre"
"5079","Plb1"
"5080","Slc5a1"
"5081","Depdc5"
"5082","Yes1"
"5083","Pisd"
"5084","Fam193a"
"5085","Zfyve28"
"5086","Rnf4"
"5087","Poln"
"5088","Grk4"
"5089","Rgs12"
"5090","Htt"
"5091","Cpz"
